2.0	0.7104933577850338
2.091	0.7109406449881469
2.182	0.7125956076396655
2.273	0.7101131636623876
2.363	0.7098895200608311
2.454	0.710605179585812
2.545	0.7114326609115713
2.635	0.711186652949859
2.726	0.7117904906740619
2.818	0.7125508789193541
2.908	0.7121259560763966
2.999	0.7115221183521939
3.09	0.711455025271727
3.18	0.7107617301069017
3.271	0.7119470411951514
3.362	0.7116563045131279
3.452	0.7118575837545288
3.544	0.7106275439459677
3.634	0.7109853737084582
3.725	0.7109406449881469
3.816	0.7111195598693921
3.906	0.7119470411951514
3.997	0.7111642885897035
4.087	0.711320839110793
4.178	0.7102473498233216
4.27	0.7102920785436329
4.36	0.7110524667889252
4.451	0.712036498635774
4.542	0.7125285145591984
4.632	0.712103591716241
4.723	0.7127968868810663
4.814	0.713400724605269
4.904	0.7127745225209107
4.996	0.711320839110793
5.086	0.7101355280225433
5.177	0.7101578923826989
5.268	0.7122154135170192
5.358	0.7119023124748401
5.449	0.7123495996779532
5.54	0.7123719640381089
5.63	0.7123719640381089
5.722	0.7127297938005993
5.812	0.7125061501990428
5.903	0.7119470411951514
5.994	0.7127968868810663
6.084	0.7123272353177975
6.175	0.711455025271727
6.266	0.7112984747506373
6.356	0.7119917699154628
6.448	0.7129087086818446
6.539	0.7119917699154628
6.629	0.7110077380686138
6.72	0.712170684796708
6.811	0.7124837858388872
6.901	0.7125285145591984
6.992	0.712103591716241
7.084	0.7114997539920382
7.174	0.7120588629959297
7.265	0.712304870957642
7.355	0.7124390571185758
7.446	0.7131323522834012
7.537	0.7130876235630899
7.627	0.7125956076396655
7.718	0.7123495996779532
7.81	0.7131547166435568
7.9	0.7123943283982646
7.991	0.7129981661224672
8.082	0.7127074294404437
8.172	0.7125508789193541
8.263	0.7119246768349957
8.354	0.7117681263139062
8.444	0.7115668470725053
8.536	0.7115668470725053
8.626	0.7116563045131279
8.717	0.7113655678311044
8.808	0.7116115757928165
8.898	0.7114773896318827
8.989	0.7116786688732836
9.08	0.7109182806279912
9.17	0.7112090173100147
9.262	0.7120812273560854
9.352	0.7116786688732836
9.443	0.711589211432661
9.534	0.7125285145591984
9.624	0.7125956076396655
9.715	0.7125061501990428
9.806	0.7118128550342174
9.896	0.7109182806279912
9.988	0.7116786688732836
10.079	0.7122825065974863
10.169	0.712103591716241
10.26	0.7113432034709487
10.351	0.7119023124748401
10.441	0.7115221183521939
10.532	0.7110077380686138
10.624	0.7116339401529722
10.714	0.711455025271727
10.805	0.7110971955092364
10.896	0.711455025271727
10.986	0.7116115757928165
11.077	0.7119694055553071
11.167	0.7114997539920382
11.258	0.7121930491568637
11.35	0.7127297938005993
11.44	0.7129087086818446
11.531	0.7117681263139062
11.622	0.7116339401529722
11.712	0.7117010332334391
11.803	0.7108064588272129
11.893	0.7116339401529722
11.984	0.7126850650802881
12.076	0.7125061501990428
12.166	0.7120812273560854
12.257	0.7123943283982646
12.348	0.7117904906740619
12.438	0.7112761103904818
12.529	0.7115444827123496
12.62	0.7117010332334391
12.71	0.7124837858388872
12.802	0.7117457619537505
12.892	0.7114773896318827
12.983	0.712819251241222
13.074	0.7126627007201324
13.164	0.7127297938005993
13.255	0.7129087086818446
13.346	0.7124166927584202
13.436	0.7111642885897035
13.528	0.712036498635774
13.619	0.7133783602451134
13.709	0.7130876235630899
13.8	0.7120588629959297
13.891	0.7113432034709487
13.981	0.7118575837545288
14.072	0.711455025271727
14.163	0.712170684796708
14.254	0.7122825065974863
14.345	0.712170684796708
14.436	0.7125508789193541
14.526	0.7112313816701704
14.617	0.7110971955092364
14.707	0.7117681263139062
14.798	0.7125061501990428
14.889	0.711589211432661
14.98	0.7128416156013776
15.071	0.7119023124748401
15.162	0.7129310730420003
15.252	0.713400724605269
15.343	0.7126627007201324
15.434	0.7116786688732836
15.524	0.7105604508655008
15.616	0.7105828152256564
15.707	0.7124166927584202
15.797	0.7111419242295478
15.888	0.7108288231873686
15.979	0.7118799481146845
16.069	0.7124837858388872
16.16	0.7129534374021559
16.251	0.7125732432795098
16.342	0.7122154135170192
16.433	0.7125285145591984
16.524	0.7118799481146845
16.614	0.7120588629959297
16.705	0.7122154135170192
16.795	0.711589211432661
16.886	0.7101131636623876
16.977	0.7126179719998211
17.068	0.7132665384443351
17.159	0.7114773896318827
17.25	0.712819251241222
17.34	0.7131994453638681
17.431	0.7133783602451134
17.522	0.7125732432795098
17.612	0.7113432034709487
17.703	0.7119917699154628
17.795	0.7132441740841795
17.885	0.7138256474482265
17.976	0.7134230889654247
18.066	0.7112537460303261
18.157	0.7115668470725053
